RowId,Country,Region,CustID,CustName,ProductSold,SalesChannel,UnitsSold,DateSold,ProductID,ProductName,StdCost,StdPrice
1505,Bangladesh,Asia,23507,Martena Hunt,PURA250,Online,2,07/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1506,Slovenia,Europe,23494,Kay Dixon,PURA250,Online,23,08/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1507,Panama,Central America and the C,23504,Lysandra Erickson,SUPA105,Retail,101,08/04/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1508,Cameroon,Sub-Saharan Africa,23312,Thomas Barnes,SUPA103,Direct,10,09/04/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1510,Andorra,Europe,23657,Aimee James,PURA200,Online,130,09/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1511,Saint Lucia,Central America and the C,23667,Evelyn Cherry,SUPA105,Online,154,09/04/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1512,Costa Rica,Central America and the C,23496,Herrod Huff,PURA200,Online,167,10/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1513,Sudan,Sub-Saharan Africa,23312,Thomas Barnes,SUPA102,Direct,34,11/04/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1514,Fiji,Australia and Oceania,23665,Breanna Sweeney,PURA200,Retail,39,12/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1515,Iraq,Middle East and North Afr,23562,Hollee Lowe,SUPA104,Online,173,13/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1516,Slovenia,Europe,23432,Edward Pope,SUPA104,Online,40,14/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1517,Romania,Europe,23657,Aimee James,SUPA105,Retail,53,14/04/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1518,France,Europe,23669,Melissa Roberts,SUPA103,Retail,14,14/04/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1519,Armenia,Europe,23637,Penelope Baker,SUPA104,Online,37,16/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1520,Germany,Europe,23528,Serena Buckner,PURA250,Direct,146,17/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1521,Central African Republic,Sub-Saharan Africa,23637,Penelope Baker,SUPA102,Online,85,18/04/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1522,Unknown,Unknown,23432,Edward Pope,PURA200,Retail,110,19/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1523,Armenia,Europe,23532,Lysandra Hunter,SUPA102,Online,150,19/04/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1524,Bhutan,Asia,23496,Herrod Huff,SUPA103,Online,37,20/04/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1525,Morocco,Middle East and North Afr,23654,Brian Clarke,PURA200,Retail,67,20/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1527,Trinidad and Tobago,Central America and the C,23281,Adria Kaufman,SUPA104,Direct,53,21/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1528,Unknown,Unknown,23300,Rhona Clarke,SUPA104,Retail,167,22/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1529,Madagascar,Sub-Saharan Africa,23601,Keith Velez,SUPA102,Retail,60,22/04/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1530,Niger,Sub-Saharan Africa,23376,Imogene Bradshaw,SUPA103,Online,85,23/04/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1531,Bangladesh,Asia,23568,Harding Larson,SUPA104,Direct,25,23/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1532,Iceland,Europe,23628,Erich Little,PURA200,Online,142,23/04/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1533,Eritrea,Sub-Saharan Africa,23637,Penelope Baker,SUPA104,Retail,144,24/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1534,Unknown,Unknown,23331,Bevis Mcdonald,SUPA101,Online,51,26/04/2019,SUPA101,Super Soft - Product Sample,0.3,0
1535,Angola,Sub-Saharan Africa,23356,Colette Sargent,SUPA102,Direct,66,26/04/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1536,Botswana,Sub-Saharan Africa,23517,Florence Hutchinson,SUPA104,Direct,133,26/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1537,United Kingdom,Europe,23468,Maxwell Hoffman,SUPA103,Online,89,27/04/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1538,Jordan,Middle East and North Afr,23281,Adria Kaufman,PURA500,Retail,187,28/04/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1539,Malta,Europe,23333,Sawyer Stokes,PURA250,Retail,106,28/04/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1540,Zimbabwe,Sub-Saharan Africa,23281,Adria Kaufman,SUPA104,Retail,85,30/04/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1541,Spain,Europe,23266,Celeste Pugh,PURA500,Retail,154,03/05/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1542,Malaysia,Asia,23332,Yael Carter,PURA250,Retail,203,04/05/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1543,New Zealand,Australia and Oceania,23372,Phillip Perkins,SUPA102,Online,34,04/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1544,Honduras,Central America and the C,23423,Ima Jensen,PURA250,Retail,121,04/05/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1545,Nepal,Asia,23455,Abraham Mcguire,PURA200,Direct,105,04/05/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1546,Madagascar,Sub-Saharan Africa,23494,Kay Dixon,PURA250,Retail,30,04/05/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1547,France,Europe,23345,Devin Abbott,SUPA105,Online,208,05/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1548,Sierra Leone,Sub-Saharan Africa,23398,Susan Schultz,PURA100,Direct,147,05/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1549,Zambia,Sub-Saharan Africa,23416,Isadora Ford,SUPA102,Online,116,05/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1550,Kuwait,Middle East and North Afr,23423,Ima Jensen,SUPA104,Retail,134,05/05/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1552,Moldova ,Europe,23443,Raphael Casey,PURA250,Online,96,08/05/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1553,Italy,Europe,23328,Keaton Wolfe,SUPA103,Direct,116,09/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1554,Oman,Middle East and North Afr,23277,MacKenzie Moss,SUPA101,Online,157,10/05/2019,SUPA101,Super Soft - Product Sample,0.3,0
1555,South Africa,Sub-Saharan Africa,23570,Kiara Lucas,SUPA103,Online,175,10/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1556,Tunisia ,Middle East and North Afr,23562,Hollee Lowe,SUPA102,Online,198,11/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1557,Unknown,Unknown,23338,George Best,PURA250,Online,178,12/05/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1558,Mongolia,Asia,23628,Erich Little,SUPA105,Retail,13,13/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1559,Unknown,Unknown,23443,Raphael Casey,SUPA103,Direct,153,14/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1560,Mozambique,Sub-Saharan Africa,23494,Kay Dixon,SUPA105,Retail,126,15/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1561,Botswana,Sub-Saharan Africa,23562,Hollee Lowe,PURA500,Online,136,17/05/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1562,Guinea-Bissau,Sub-Saharan Africa,23398,Susan Schultz,PURA100,Retail,83,18/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1563,Moldova ,Europe,23527,Brielle Gonzalez,SUPA102,Online,122,18/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1564,Cameroon,Sub-Saharan Africa,23324,Noble Warner,PURA100,Online,153,19/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1565,Togo,Sub-Saharan Africa,23366,Zia Mcmillan,SUPA104,Direct,102,19/05/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1566,Greece,Europe,23480,Ralph Ayala,SUPA103,Online,45,21/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1567,Chad,Sub-Saharan Africa,23605,Noble Diaz,SUPA105,Retail,132,21/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1568,Fiji,Australia and Oceania,23324,Noble Warner,SUPA102,Direct,149,22/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1569,Greenland,North America,23602,Wendy Hull,SUPA102,Retail,98,23/05/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1570,Pakistan,Middle East and North Afr,23323,Colby Knapp,PURA100,Direct,135,24/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1571,Bosnia and Herzegovina,Europe,23299,Germaine Kidd,PURA100,Online,6,25/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1572,Spain,Europe,23389,Cynthia Gilliam,SUPA105,Retail,87,27/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1573,Ireland,Europe,23397,Moses Huff,SUPA103,Direct,28,27/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1574,Bahrain,Middle East and North Afr,23496,Herrod Huff,SUPA104,Direct,48,27/05/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1575,Sweden,Europe,23528,Serena Buckner,SUPA105,Online,162,27/05/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1576,San Marino,Europe,23472,Zia Ayala,PURA100,Retail,104,29/05/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1577,Andorra,Europe,23304,Deanna Santana,SUPA103,Retail,35,30/05/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1578,Unknown,Unknown,23334,Silas Battle,PURA100,Direct,14,03/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1579,Ukraine,Europe,23533,Serina Moody,PURA200,Retail,157,03/06/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1580,Dominican Republic,Central America and the C,23574,Griffin Gray,PURA100,Direct,2,05/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1581,Zimbabwe,Sub-Saharan Africa,23321,Kareem Mays,PURA250,Retail,42,08/06/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1582,New Zealand,Australia and Oceania,23562,Hollee Lowe,PURA200,Direct,159,11/06/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1583,Equatorial Guinea,Sub-Saharan Africa,23328,Keaton Wolfe,PURA250,Retail,23,12/06/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1584,Oman,Middle East and North Afr,23321,Kareem Mays,SUPA102,Online,21,14/06/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1586,Andorra,Europe,23324,Noble Warner,SUPA105,Retail,86,15/06/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1587,South Africa,Sub-Saharan Africa,23334,Silas Battle,PURA500,Direct,106,17/06/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1588,Rwanda,Sub-Saharan Africa,23315,Anika Tillman,SUPA103,Direct,122,18/06/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1589,Belgium,Europe,23654,Brian Clarke,SUPA103,Direct,50,21/06/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1590,Sao Tome and Principe,Sub-Saharan Africa,23371,Doris Williams,PURA250,Direct,144,22/06/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1591,Sudan,Sub-Saharan Africa,23266,Celeste Pugh,SUPA105,Online,106,23/06/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1592,Georgia,Europe,23423,Ima Jensen,PURA100,Direct,26,24/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1593,Iraq,Middle East and North Afr,23455,Abraham Mcguire,PURA500,Retail,17,24/06/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1594,Malta,Europe,23313,Cruz Pacheco,PURA100,Online,96,25/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1595,Egypt,Middle East and North Afr,23340,Lael Gould,PURA500,Direct,20,25/06/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1596,Sao Tome and Principe,Sub-Saharan Africa,23303,Guinevere Key,SUPA105,Direct,151,26/06/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1597,Sierra Leone,Sub-Saharan Africa,23525,Sara Beck,SUPA104,Direct,48,26/06/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1598,South Africa,Sub-Saharan Africa,23403,Molly Crane,PURA250,Retail,71,27/06/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1599,Honduras,Central America and the C,23271,Athena Fitzpatrick,PURA200,Retail,50,28/06/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1600,Central African Republic,Sub-Saharan Africa,23444,Aline Leonard,PURA500,Direct,61,28/06/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1601,Ethiopia,Sub-Saharan Africa,23371,Doris Williams,PURA100,Direct,68,29/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1602,Poland,Europe,23485,Ebony Kirk,PURA250,Retail,186,29/06/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1603,Barbados,Central America and the C,23605,Noble Diaz,PURA100,Online,60,29/06/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1604,Afghanistan,Middle East and North Afr,23303,Guinevere Key,SUPA102,Retail,91,01/07/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1605,Japan,Asia,23321,Kareem Mays,SUPA105,Online,15,02/07/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1606,Hungary,Europe,23472,Zia Ayala,SUPA103,Online,28,03/07/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1607,Equatorial Guinea,Sub-Saharan Africa,23573,Nora Carroll,PURA250,Online,80,05/07/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1608,Japan,Asia,23334,Silas Battle,SUPA104,Retail,182,06/07/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1609,Ethiopia,Sub-Saharan Africa,23334,Silas Battle,PURA100,Retail,144,07/07/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1610,Mauritania,Sub-Saharan Africa,23324,Noble Warner,PURA200,Direct,23,08/07/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1611,Czech Republic,Europe,23321,Kareem Mays,PURA200,Retail,171,09/07/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1612,Slovakia,Europe,23351,Nyssa Quinn,PURA200,Retail,126,09/07/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1613,Cape Verde,Sub-Saharan Africa,23356,Colette Sargent,PURA250,Online,151,09/07/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1614,New Zealand,Australia and Oceania,23659,Judah Erickson,SUPA102,Retail,49,09/07/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1615,Jamaica,Central America and the C,23340,Lael Gould,SUPA102,Direct,144,10/07/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1616,Grenada,Central America and the C,23480,Ralph Ayala,PURA250,Retail,11,11/07/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1617,Sweden,Europe,23533,Serina Moody,PURA100,Retail,181,11/07/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1618,Kuwait,Middle East and North Afr,23356,Colette Sargent,PURA100,Direct,53,12/07/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1619,San Marino,Europe,23400,Ina Montgomery,PURA100,Retail,62,12/07/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1620,Poland,Europe,23353,Zahir Fields,SUPA104,Direct,34,17/07/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1621,Iceland,Europe,23472,Zia Ayala,PURA250,Direct,165,18/07/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1622,Ethiopia,Sub-Saharan Africa,23299,Germaine Kidd,SUPA103,Direct,58,19/07/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1623,Singapore,Asia,23450,Lewis Hall,PURA100,Retail,186,29/07/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1624,Ukraine,Europe,23605,Noble Diaz,PURA500,Direct,166,31/07/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1625,Turkey,Middle East and North Afr,23433,Tara Mckinney,SUPA105,Retail,48,05/08/2019,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1626,Swaziland,Sub-Saharan Africa,23334,Silas Battle,PURA500,Online,35,06/08/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1627,United Arab Emirates,Middle East and North Afr,23321,Kareem Mays,PURA100,Direct,23,08/08/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1628,Antigua and Barbuda ,Central America and the C,23659,Judah Erickson,SUPA104,Online,185,08/08/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1629,Saint Kitts and Nevis ,Central America and the C,23303,Guinevere Key,PURA250,Retail,33,09/08/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1630,Malaysia,Asia,23278,Aphrodite Brennan,SUPA103,Direct,172,11/08/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1631,Fiji,Australia and Oceania,23483,Boris Maynard,SUPA103,Online,166,13/08/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1632,Maldives,Asia,23351,Nyssa Quinn,SUPA104,Retail,36,14/08/2019,SUPA104,Super Soft - 1 Litre,5,9.99
1633,Liechtenstein,Europe,23397,Moses Huff,PURA500,Online,54,20/08/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1634,Georgia,Europe,23299,Germaine Kidd,SUPA103,Online,164,21/08/2019,SUPA103,Super Soft - 500ml,3.5,6.99
1635,Latvia,Europe,23400,Ina Montgomery,PURA100,Direct,52,25/08/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1636,Guinea-Bissau,Sub-Saharan Africa,23279,Angela Wise,PURA200,Retail,13,30/08/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1637,Antigua and Barbuda ,Central America and the C,23293,Britanni Bender,PURA500,Retail,71,31/08/2019,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1638,Malaysia,Asia,23334,Silas Battle,PURA100,Direct,18,02/09/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1639,Palau,Australia and Oceania,23397,Moses Huff,PURA200,Retail,132,08/09/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1640,Central African Republic,Sub-Saharan Africa,23442,Timon Kline,PURA250,Retail,97,13/09/2019,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1641,Belgium,Europe,23313,Cruz Pacheco,PURA100,Direct,91,18/09/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1642,Haiti,Central America and the C,23433,Tara Mckinney,SUPA102,Retail,107,20/09/2019,SUPA102,Super Soft - 250ml,2.5,4.5
1643,France,Europe,23273,Isaac Cooper,PURA200,Direct,146,09/10/2019,PURA200,Pure Soft Detergent - 200ml,2,3.99
1644,Guinea,Sub-Saharan Africa,23630,Hunter Kirkland,PURA100,Retail,77,18/10/2019,PURA100,Pure Soft Detergent - 100ml,1.5,3
1645,Norway,Europe,23333,Sawyer Stokes,SUPA103,Direct,199,02/11/2019,SUPA103,Super Soft - 500ml,3.5,6.99
